"estimator_name","data_name","sampsize","y_estimate","y_true","training_time","prediction_time"
"glmnet_2","Boston-LM",32,29.1321160410188,29.2710288010961,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,28.426049374802,29.0427120789584,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,27.569406851785,30.0173674200363,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,25.6558185545765,25.7942106681411,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.6786854539387,18.5217396008105,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.2565186044206,18.6261726947501,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,21.0964551424464,20.0924917292827,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,20.2663411368729,20.8794065449865,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,20.5286429105945,19.2343490419073,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.8207137345999,20.4762823767387,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,21.0045673767406,21.7662669875003,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,17.3292517300257,18.8731030023903,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,17.2202830466094,17.7394503364907,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,14.0174927849047,11.8877646513683,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,16.2789462198522,13.2011673834143,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,14.59676740736,14.3242472142225,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,16.568499618344,15.2512421109996,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,15.2974027196272,15.0523266130995,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,20.1822115356804,20.5982695792862,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,9.1284362233196,8.4341966278169,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,14.2170976610328,15.4723153187076,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,22.3314042767165,21.2615178785847,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,21.0886154359366,21.5552850714817,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,22.3795427974491,22.8447301071856,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,30.7389971100113,32.4157005572161,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,25.2485621377728,23.8039031993515,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,24.6077625119989,23.8016314752535,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,22.9779123306074,22.4009290388081,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,20.2757930187071,20.2088420677305,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,23.846741530651,22.9674607317973,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,24.2929268746942,24.4135609349999,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.5889540013038,13.6978965939876,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,27.9884544479975,24.2773152365692,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,22.5259565562798,22.5210341303087,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,23.6309449890239,25.0334137060962,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,25.4410710666762,22.5762213872215,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,29.6798291873645,30.6847555901356,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,22.2948281526602,20.8065022995079,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.8497723408926,17.6294204200912,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,24.636860924328,26.7459528325553,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,24.2909306266324,25.5121510755575,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,23.5729804530584,23.8763025803321,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,22.6412586024428,24.8510851211239,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,21.1202385300197,22.0532392913333,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,21.5760093847378,21.5431473187824,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,26.3670919651642,27.7430022738677,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,28.7243397250905,30.2027048613192,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,25.5068204787293,27.6927305106349,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,25.7438925101359,28.5701276137824,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,26.5078152672411,29.0163742540671,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,24.6640226729104,26.0864623947601,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,23.2721000428186,25.6901332607345,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,32.0352610213111,35.7995381312001,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,23.1070326267568,26.0030202652798,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,24.1824515216717,25.0371067746329,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.3951746352022,19.9108132876157,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,16.303883917542,16.8583325933138,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.5874235921142,21.255076636951,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,20.0820289737445,20.5274393767281,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.5133490940869,21.822247960634,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.3272937490488,20.3784271894714,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,22.340771518336,24.0237736664787,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.3600541065554,17.5442698264103,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,21.5327161612534,23.9722660972204,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.5012728794791,20.2569960507805,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.192777903564,20.0635848657405,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.4057564550924,20.4131564646917,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,21.0631781996011,22.9502062082522,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,15.7964243646964,16.9178512631093,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.8790617339625,20.7858115407016,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.8636406154043,20.1030209565582,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,13.7879594754953,14.4019858083087,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,16.368360937851,16.1950457342372,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.0167587628742,17.7377467277228,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,13.7304970601088,12.4521700781214,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,8.43666362472322,16.3111319185335,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,7.71193949753405,13.6320540254054,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,6.57110332998327,8.02586490169984,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,8.1058661519384,9.66241477908438,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.6481575881444,21.2781206726644,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,17.0853861438267,18.6369614830576,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,15.286990145969,16.9173499386275,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,27.1389482314151,34.8627515239189,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,24.6271843439881,33.5194324650155,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,19.2093056686852,23.2233086048212,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,18.9488092217128,24.2279956848892,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,20.2056388021568,27.5481821100421,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,20.1143267685735,24.1223206649629,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,29.5463415352365,33.0311412249692,7.50541687011719e-05,0.000145010153452555
"glmnet_2","Boston-LM",32,30.3406450561009,35.9029648941475,7.50541687011719e-05,0.000145010153452555
