"estimator_name","data_name","sampsize","y_estimate","y_true","training_time","prediction_time"
"ridge_4","Boston-RF",8,25.2331619262695,24.5649681984382,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,38.3481559753418,34.7392762789054,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,34.1385612487793,35.0854310042808,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,33.4762954711914,28.685683981982,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,10.337929725647,22.3115193778591,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,13.3654356002808,17.034730011001,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,15.0158462524414,20.5342662477905,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,36.7253952026367,20.9885545479979,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,17.9217014312744,20.9764373433114,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,16.4415988922119,16.9425800309516,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,35.9565315246582,20.063278637856,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,15.1641263961792,17.2244485406647,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,78.702507019043,20.2459935981822,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,4.64303398132324,14.5423336061211,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,6.71096038818359,17.7024329792074,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,52.1985931396484,15.0506279650316,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,16.1546611785889,15.4959605583135,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,49.6674995422363,13.7925036726301,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,15.4346857070923,21.5448431224177,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,88.1003799438477,14.7549945141778,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,22.9749431610107,11.9718105957933,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,19.8927555084229,19.6552668553282,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,31.9361152648926,21.2955523052746,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,31.0452785491943,18.3931795698681,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,71.0604934692383,30.8671022913116,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,58.8332748413086,24.3314707474181,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,54.0112953186035,23.8505454798028,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,42.5690422058105,20.8562451724268,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,42.5495300292969,20.8656195900591,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,37.2819938659668,20.4981211821747,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,53.2771873474121,21.3300989273431,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,28.1813182830811,19.0706462886242,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,59.8911285400391,23.416541966398,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,47.583625793457,23.2833332330777,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,28.4046764373779,19.7370378208154,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,41.6679611206055,34.4271994207216,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,61.7677955627441,24.0193519735144,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,34.6491737365723,21.2118997304781,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,28.6006526947021,17.086318520854,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,47.6629600524902,25.7843095258834,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,43.6474113464355,21.9585643760559,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,50.9751472473145,23.0705293047172,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,18.0670680999756,22.4431626659959,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,10.4829750061035,20.3991592961669,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,15.6899890899658,20.5116340833177,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,31.6928386688232,26.0268083487364,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,23.4553413391113,27.8483234838842,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,24.3936920166016,21.4561668505508,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,20.3859691619873,21.5002332126688,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,38.3678817749023,21.9984581070231,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,27.8807029724121,19.588546007415,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,22.566312789917,21.3358431367939,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,16.5321826934814,40.2141947855207,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-0.264524847269058,26.5106550327358,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,2.71917319297791,25.9476141249394,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-2.70551538467407,18.7948675754641,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-4.42220306396484,19.2847322848748,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-2.50121259689331,19.5914415107585,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,11.5734806060791,20.5285010120552,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-11.5266561508179,19.0592806495505,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-13.3143320083618,18.7122095529376,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-5.87586736679077,20.987317805923,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,13.4741382598877,19.6826421215961,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-7.84564065933228,20.6542845126704,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,22.6634902954102,20.7823453369941,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,1.35774290561676,19.2663735381494,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,30.8402786254883,18.1775882175587,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,30.9338150024414,21.0789969878947,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-13.0022192001343,16.121007237471,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-16.2049446105957,18.6442023034811,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-11.7100305557251,21.0151186787677,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,45.731632232666,16.2134569698119,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-5.57162094116211,17.757883432211,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-15.2762117385864,15.8540813787417,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-9.06596946716309,14.0619542259704,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-9.10444164276123,14.5618280396688,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-9.14702415466309,14.8543318632379,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-7.82581281661987,13.2225851667132,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,12.1448612213135,17.9849686013861,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,1.25516903400421,19.2586742764986,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,14.3474102020264,20.5843493438383,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,52.1199150085449,20.4200770538147,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,4.14358329772949,38.8248576128661,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,17.5675678253174,26.2932098765599,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,-7.01877164840698,21.3825804981814,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,63.6642570495605,22.2225690492503,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,36.2854461669922,23.6943168016593,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,9.95815563201904,22.4230105084718,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,36.5086059570312,36.9627969249242,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,27.0601787567139,39.2691735755894,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,35.521167755127,33.4472446909644,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,20.9367027282715,30.6475226060532,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,40.4848518371582,46.0370446336999,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,31.0329666137695,35.9785069629625,0.000184114774068197,0.00992041031519572
"ridge_4","Boston-RF",8,39.1070175170898,36.495547729835,0.000184114774068197,0.00992041031519572
