"estimator_name","data_name","sampsize","y_estimate","y_true","training_time","prediction_time"
"ranger_1","artificial-LM",1024,0.279558862143739,-0.202201154859123,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-0.403695609266752,0.425009651722722,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-0.0365993520303839,0.100353389298726,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-0.917996833734292,-2.40495317671207,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,0.895562960662226,1.3160823075125,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-0.765318493341071,-2.15397286058264,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,1.07936180200205,0.0821260536543067,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,1.12573252481527,2.03505585006118,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-0.210952392934211,-1.09262894917167e-05,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-1.55156867330934,-1.65639605352441,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,0.0131220914547533,-1.06470482312235,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-0.213479887127586,-0.646126681991251,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,0.871905054240924,1.0357345657624,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-1.52182609696381,-3.64451283227872,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,1.13520445553201,-0.528949358267966,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,1.08430523967208,1.19276218324595,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-0.337544704231725,0.535141867491046,0.0101085980733236,0.00221941471099854
"ranger_1","artificial-LM",1024,-0.15467015148212,0.220688893889744,0.0101085980733236,0.00221941471099854
